sample,Hash,nReads,kingdom,phylum,class,order,family,genus,species,Host_name,Host_DNA
Pv_RB_1420_s_16,5c372cab358347996566920e5938d3e24a30ae6e,22,Metazoa,Annelida,Polychaeta,Sabellida,Serpulidae,Hydroides,Hydroides norvegica,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,81aad6cb7ed543a1a5a0f8f09d744920326bc251,22,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter giovannonii,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,d19118bf25d05f72f161ab7e29751b2c4525d566,22,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,dff3b8e5b488f78a5941f105321c2e0fac19a803,22,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Pterothamnion,Pterothamnion sp. 4GWS,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,fd4c0447fe4059dc5d01cb41e6fe89b89df149b2,22,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,d1f0b7f87b9b9a43860d36035b3e24d5a9f6c665,21,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,ffb4396d1ee6de0588684fce2882396e74724b9d,21,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,0fdca9e189f4c95a4a92cefed4a5d30988161508,20,Other Eukaryota,NA,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,2e02ca942667e1ba5d6f87b18db16ed4d75ead9b,20,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,51573839b7e31f5c0273e27fe18a5f407f92c8e1,20,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,Bossiella orbigniana,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,7b66d7f5cd74b29e2eedcede9c782f91c86a938e,20,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,084dbde0ad03224e130c764316917aae040e48f4,18,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,ab1f3ea3225c556b04879d449a4c6e81ebfd5b78,18,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,cb24c7d2f76f50efe555615a66a28349ba085840,18,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Ptilocaulis,Ptilocaulis sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,49a8f6870a88507f091f630f08aad4627c9a8ede,17,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Axinella,Axinella infundibuliformis,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b363a1c3c709cba564ace86864a41ccc9063a4e4,17,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,1ff9536b3e3f395c46d088963ca52c6fffee5cc8,15,Plantae,Rhodophyta,Florideophyceae,NA,NA,Peyssonneliopsis,Peyssonneliopsis epiphytica,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,22f1af5848777d7fec849e271bece0c33c7e4a6a,15,Metazoa,Porifera,Demospongiae,Tetractinellida,Vulcanellidae,Poecillastra,Poecillastra compressa,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,8732454685a0a9258dfdb1011586b6c0702f9ea0,15,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,bfd82893018434dca1e446edd3ad99661e37305a,15,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,61c917b123c13224cc748a8ac42ba662201df5a2,14,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. FZCC0015,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,764eb9e5ff2053acf0f9d9e5927afd50a3b0bf42,14,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Comamonas,Comamonas testosteroni,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,7e12899ff94a1599384a43662a4fd8f18843a094,14,Metazoa,Echinodermata,Echinoidea,Spatangoida,Spatangidae,Spatangus,Spatangus multispinus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,9b0959bc517a1503a248d86aeb5b68151dd9cfcd,14,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,a84afd18e78e2d9b9b76a5e438121b85c5ee9373,14,Metazoa,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Abyssocladia,Abyssocladia sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,aa5582701302cab6124f69ea6b9fd583031fe328,14,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,dbee3dc7ed0180f93a8c0c8cadcc41e824a0c31a,14,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,bf739d65f056bfdb012a4435fb18a720353c3121,13,Other Eukaryota,NA,Dinophyceae,Gymnodiniales,Kareniaceae,NA,uncultured Kareniaceae,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,450111cd309d27f406245eb441a348f8a62668dc,12,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,5282e8dad9f8614ed30e26072e12b39a1cdaa26a,12,Metazoa,Chordata,Actinopteri,Argentiniformes,Argentinidae,Argentina,Argentina silus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,5a246b628ae613760f60612f0557ca7b096854ea,12,Metazoa,Porifera,Demospongiae,Bubarida,Bubaridae,Phakellia,Phakellia ventilabrum,Phakellia ventilabrum,Host DNA
Pv_RB_1420_s_16,6c4882e9ec2af0848b29f15dd1b5a8c7c24803d2,12,Metazoa,Porifera,Demospongiae,Haplosclerida,Chalinida,Haliclona,Haliclona sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,6e43b76c77850a70f43b131a253cb20eb6f2e1c6,12,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter sp. HIMB1321,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,79089e677a486925456b25c3438fde547a432a17,12,Metazoa,Chordata,Chondrichthyes,Chimaeriformes,Chimaeridae,Chimaera,Chimaera monstrosa,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,ad78114475aa3483159b317f235c0ce37cacfdc2,12,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b184ad467d148ba8ecb22986f9b36e65fc5ec41c,12,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,f0e2134a9a2b79eae3ca2783126034fd9c698636,12,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,075c13f084fa256444c7354323e8e6af457b3bbf,11,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,Defluviicoccus vanus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,70ad77fd211ba7827afdba242974146ccb4d2a94,11,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,80ce3426b1b706d88249cff2dfd069d51043e773,11,Metazoa,Porifera,Demospongiae,Clionaida,Spirastrellidae,Spirastrella,Spirastrella sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,96dcd261bfa6484f9b2b28af48ffdd5ddeeb5935,11,Metazoa,Porifera,Demospongiae,Tetractinellida,Geodiidae,Geodia,Geodia parva,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,c7b720be1cd4f51e363853de23e63ba5f463f993,11,Plantae,Rhodophyta,Florideophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,e960deb782358fb60cc479630d6e950dc9b6292e,11,Plantae,Rhodophyta,Florideophyceae,Bonnemaisoniales,Bonnemaisoniaceae,Bonnemaisonia,Bonnemaisonia asparagoides,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,05b50855fac891eaf57fc84b6129d1254037ea76,10,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Defluviicoccus,Defluviicoccus vanus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,296fcb7912b23aebdb37d95dff0e18e7b9423667,10,Metazoa,Cnidaria,Scyphozoa,Rhizostomeae,Rhizostomatidae,Nemopilema,Nemopilema sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,377b20c390b1bc61ab5fdaec1bf1f22cc8f2dd1c,10,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Acidovorax,Acidovorax avenae,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,495fcd609afb4af038cfef5077817391e3e31f4b,10,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,52d04d166e544021c5e27df73bebc82758a7e35d,10,Metazoa,Chordata,Actinopteri,Perciformes,Triglidae,Eutrigla,Eutrigla gurnardus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,8cecf1795bd4a3b54a8d806bee66d4c55bcbf956,9,Bacteria,Bacteria,NA,NA,NA,NA,Candidatus Pelagibacter sp. RS39 chromosome,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,d2d3d7df48046236fb9584f789391da68f4f5ccb,9,Metazoa,Porifera,Demospongiae,Desmacellida,Desmacellidae,Desmacella,Desmacella cf. annexa,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,2a88600f3ca32f38e1f071ebfc5400e2f4db3330,8,Viridiplantae,Chlorophyta,Chloropicophyceae,Chloropicales,Chloropicaceae,Chloroparvula,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,5d87465d71c31ba7f65d3e74588aae36160b2010,8,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,Candidatus Pelagibacter ubique,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,70aa39691b2f8c409c169cf8fd142f2528bb27f6,8,Chromista,Oomycota,NA,Saprolegniales,Saprolegniaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b0998f6200b8ca6d945f856dba21bbef488e2098,8,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,bb782d15682445b31105b34e5aff6f975fcdd486,8,Plantae,Rhodophyta,Florideophyceae,Hapalidiales,Hapalidiaceae,Phymatolithon,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,26e27123d56e7d14c9a54bc0a1fce3f73113252d,7,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,3b7cb9f6a2f312bb326dadd41f56ebbd944f543b,7,Chromista,Bacillariophyta,Bacillariophyceae,Naviculales,Pinnulariaceae,Pinnularia,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,41035e8bc0110aada4bc211a1fb1bd096cfb4b93,7,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Melanothamnus,Melanothamnus harveyi,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,5b92501a67c8911618d81bb200908dc3b2f8596d,7,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,Pelagibacteraceae,Candidatus Pelagibacter,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,7d4c288e9fbb2d6e028d306b84351be6b2128024,7,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,8cc86b0c82a716c1aefbd1f3521886e567a6954c,7,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b32bceec4c2f5c9a9ba4337d31db2b124e633068,7,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,bc5b87bc503ce611584cdae87c40996e53f6ed74,7,Other Eukaryota,NA,Pelagophyceae,Pelagomonadales,NA,Pelagomonas,Pelagomonas calceolata,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,f600aa5d03b5d3e57316854cf96ee7695f04454c,7,Metazoa,Arthropoda,Hexanauplia,Calanoida,Clausocalanidae,Microcalanus,Microcalanus pusillus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,15e96a1d25860100a0154f2b02b2c783f73f9091,6,Chromista,Oomycota,NA,Pythiales,Pythiaceae,Phytopythium,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,5db9d658812a77c94a3c80f5807a99cdd18c8ba4,6,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,a51555041f637189df7647ee349d21fa1fd139ba,6,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Methylophilaceae,Candidatus Methylopumilus,Candidatus Methylopumilus planktonicus,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,6ac3bb7a2cfe3e46d598abf97ac6e93685a9b3a7,5,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Melanothamnus,Melanothamnus harveyi,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,aee2b9358b0e5426f7557a74cb111fdea810551f,5,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,3fea894c5325e17252363030d2670b45b248d03b,4,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Bossiella,Bossiella orbigniana,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,457a1ba2ca66ac2fe70ee1ac3e4a4cf133192e2d,4,Chromista,Bacillariophyta,Coscinodiscophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,7b5535e282d23358ffeb154e0ed395739151b758,4,Metazoa,Echinodermata,Asteroidea,Valvatida,Goniasteridae,Hippasteria,Hippasteria phrygiana,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,7c85d6f7df1043e2f8f29758f642853b851b7ef4,4,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,86dabd192dccf9f59afee3b04b6dcd3a76ddb3d2,4,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Acrosorium,Acrosorium ciliolatum,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,a3699737419f5c3168160fc1db8845cce9355b52,4,Chromista,Phaeophyta,Phaeophyceae,Ectocarpales,Chordariaceae,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,a4302ec50f1448f2aac12628fbb47efee4b95590,4,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b44c2c1dbdce28b8263badd1d595f9234a2b3c5c,4,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,c25f6ced75966731f31dfdb27d4f07fb27ec7e0d,4,Chromista,Oomycota,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,1b85dfd19c653b7be4f437eeace8606cbd4e00db,3,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,Nitrosopumilus cobalaminigenes,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,308a6a875587032e73d8154432fae0fc47cc15ea,3,Metazoa,Arthropoda,Hexanauplia,Harpacticoida,Cylindropsyllidae,Evansula,Evansula pygmaea,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,3a1afa024b736e7e4d27991a2013f0c521208d3e,3,Other Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Pleurosigmataceae,Pleurosigma,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,45c0b7ef0b6e06c2f2d97ea0b6a546fce59ca090,3,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Kallymeniaceae,Callophyllis,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,55b089d7b7670dad949bddf47605002adb03978b,3,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Plexauridae,Paramuricea,Paramuricea sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,696cdeb8910e9105c78d50d61c52a1ffd27d2787,3,Metazoa,Echinodermata,Asteroidea,Paxillosida,Luidiidae,Luidia,Luidia ciliaris,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,92f546801ce1058c09045432d7fded350e5094a6,3,Bacteria,Proteobacteria,Alphaproteobacteria,Pelagibacterales,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,a076eb0895d1c51078058837ab66d34f7da72abc,3,Chromista,Oomycota,NA,Peronosporales,Peronosporaceae,Phytophthora,Phytophthora boehmeriae,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,c8f973e07fefd327d959f8ff7d6ab4714be43e71,3,Bacteria,Proteobacteria,Alphaproteobacteria,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,d037c75464a05720b7b3d5e1e20cf5a3dd526974,3,Other Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Psammodictyon,Psammodictyon panduriforme,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,d33895bea9b083b667f1bbd2a61f38649ce453ec,3,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,11bc37bb68c14084b9ecef9144b08da4dc274f3b,2,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas alpina,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,4e69a9be0ea96a2ba20339dc508137396cf0cd58,2,Chromista,Bacillariophyta,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,4f43a1325b8ce505edb4ddaee9e9efbb27e764b6,2,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,659687a41d96876635f24f2ed9a879b894b6927e,2,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,NA,NA,Methylophilales bacterium,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,793f5af6e595149caca9b1f50278dae7230d285d,2,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,9aa576ad188eb5b2e6855b72d0de6d1d5b151e16,2,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Delesseriaceae,Cumathamnion,Cumathamnion decipiens,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b04fda09a515f46177281c2327a639cbd701779d,2,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Pollachius,Pollachius virens,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,b7ebc0db1f37f723b70bdd08097e1bc6cd716fa4,2,Metazoa,Arthropoda,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,da6870ae350fd5aea517452850e525c361530efa,2,Chromista,Ochrophyta,Bolidophyceae,Parmales,Triparmaceae,Triparma,Triparma laevis,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,de1c87e561825ebbf51805029a2f8b1b27626d04,2,Metazoa,Cnidaria,Hydrozoa,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,dfc4be24e9f1c1daccf07a3cb46b52a58f4aebc8,2,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Rhodomelaceae,Polysiphonia,Polysiphonia homoia,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,ebb6d48947990b62a4a718c2625eb586d4d3e210,2,Metazoa,Cnidaria,Anthozoa,Alcyonacea,Alcyoniidae,Lateothela,Lateothela grandiflora,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,ecb429adc778f185c32d76e7bc1f6a970c249026,2,Metazoa,Annelida,Polychaeta,Spionida,Poecilochaetidae,Poecilochaetus,Poecilochaetus serpens,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,fd515d0e86015252db7a23fe09ef7d440ff64cd9,2,Metazoa,NA,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,10ffc0ee22bf90a6b7a8d71733c7990af030c932,1,Chromista,Myzozoa,Dinophyceae,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,346b2cfa08c6cd0cefe501c585b92f617fc887aa,1,Metazoa,Porifera,Homoscleromorpha,Homosclerophorida,Plakinidae,Plakortis,Plakortis sp.,Phakellia ventilabrum,nsDNA
Pv_RB_1420_s_16,86d8cc9dbb8b18cc17044f1ca6db8ea8872888fd,1,Metazoa,Porifera,Demospongiae,Poecilosclerida,Cladorhizidae,Abyssocladia,Abyssocladia sp.,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,13cbaf1726058c1140600f8ad257c456738a943a,40311,Metazoa,Porifera,Demospongiae,Bubarida,Bubaridae,Phakellia,Phakellia ventilabrum,Phakellia ventilabrum,Host DNA
Pv_RB_MPA_11417_s_20,cf9388ce38c7d29dd7ee7dbf879e13a2be5c729a,7807,Metazoa,Chordata,Actinopteri,Perciformes,Triglidae,Eutrigla,Eutrigla gurnardus,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,61a02994590d018439de71dde66a5b67c4cc9c32,7747,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Melanogrammus,Melanogrammus aeglefinus,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,3ab36f02b39a584d75b796c383917bbf8b621b07,1171,Metazoa,Cnidaria,Anthozoa,Actiniaria,Hormathiidae,Paraphelliactis,Paraphelliactis xishaensis,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,05b58e569d0c312b1b113148e3fa1e3b1b4b825e,1146,Metazoa,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes norvegicus,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,c315ee5e09904179456802bf6638ec6dcc7a02ba,918,Metazoa,Chordata,Actinopteri,Argentiniformes,Argentinidae,Argentina,Argentina sphyraena,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,bc68649fed67147ee1f9f83c580ee86c92f39f6e,664,Metazoa,Chordata,Actinopteri,Lophiiformes,Lophiidae,Lophius,Lophius piscatorius,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,cbe2d1a670c1c9b4b6d5a199caca30814ce54dfe,331,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Micromesistius,Micromesistius poutassou,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,49a8f6870a88507f091f630f08aad4627c9a8ede,282,Metazoa,Porifera,Demospongiae,Axinellida,Axinellidae,Axinella,Axinella infundibuliformis,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,62dcded341cfbbedfe64863b45da2be3442b771d,267,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,1fe02ca7079f16212b95dabd7075b5bd1d71c832,244,Metazoa,Echinodermata,Holothuroidea,Aspidochirotida,Stichopodidae,Parastichopus,Parastichopus tremulus,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,dc52d9f37f7303a8fec5bdf2aac29cdd2aa3f3d9,217,Metazoa,Cnidaria,Scyphozoa,Coronatae,Periphyllidae,Periphylla,Periphylla periphylla,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,19aa95a930b554f9107622ab1a189062f5354f3e,188,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,d62dc55065f8eafc341c7d37c1c9a045d5db91c7,164,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Micromesistius,Micromesistius poutassou,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,47d5ae0314c079540a571aec206b46561fbd4a1c,86,Metazoa,Porifera,Demospongiae,Suberitida,Suberitidae,Protosuberites,Protosuberites sp.,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,a169655517bb15c7120c326b40727fc2762ef88d,82,Chromista,Oomycota,NA,NA,NA,NA,NA,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,afe23f18c393c5cecab72478d6c9daba01e57f23,78,Metazoa,Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Lepidorhombus,Lepidorhombus whiffiagonis,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,6156098d6a8630a0568eab7684a78fcd1fb4f792,65,Metazoa,Chordata,Actinopteri,Gadiformes,Gadidae,Gadiculus,Gadiculus argenteus,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,da5885e9a2fcf69493de9adb65cde4600bd8c08d,62,Archaea,Thaumarchaeota,NA,Nitrosopumilales,Nitrosopumilaceae,Nitrosopumilus,NA,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,c635923154cdc821a22520364015675ce4dd21cd,54,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,NA,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,dbb74014e4d70e2af7fa14c678305dd3e1a057e8,54,Metazoa,Porifera,Demospongiae,Poecilosclerida,Microcionidae,Clathria,Clathria sp.,Phakellia ventilabrum,nsDNA
Pv_RB_MPA_11417_s_20,8217d4e1a8b55c7934ecba19e79cb49f1e5c7745,46,Bacteria,Proteobacteria,Alphaproteobacteria,Hyphomicrobiales,NA,NA,NA,Phakellia ventilabrum,nsDNA
